Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
NDUFB3	-0.08190023902608912	-1.0723743276648654	7	8	0.905094905094905	0.9981	1.463972253487581	0.9998552870291477
POLE2	-0.9511738905955511	-1.3015943617502232	17	17	0.879120879120879	0.6304	0.4765937069071123	0.9451679446082741
EZR	-2.7653085545773486	-1.8651811906479703	10	80	0.041389586104139	0.1442	-1.0308403419164056	0.8478983396472669
SEC24A	-0.30324533837818124	-1.6416600241205397	44	48	0.903096903096903	0.9947	1.6580203211631312	0.9991239030710395
DTNB	-1.2128297351308455	-1.4740458726024837	11	29	0.236763236763237	0.5666	0.3354079209601755	0.9406713427228889
DNAL4	-1.2595225977985232	-1.1402321907381439	10	10	0.748251748251748	0.3619	-0.17469355292442101	0.906703078486286
PPP1R3D	-0.6926987630730672	-0.9851919470093594	4	6	0.416583416583417	0.6099	0.44749166224944786	0.9449129091554608
HOXA10	-1.4067295153880706	-1.1699141492671985	3	11	0.0716092839071609	0.3009	-0.33842967905005933	0.8918073157190807
GOLGA2	-1.535464299826201	-2.67745282437936	298	308	0.942057942057942	0.8764	1.1024567264834573	0.9824046068214577
TRAPPC4	-0.7894193218396012	-1.3634456731994127	21	21	0.917082917082917	0.7656	0.7712323306602146	0.9606355297465968
TMEM132A	-4.34679747495612	-1.6274323564768498	1	45	9.99999000001e-7	0.0086	-3.3716069445070906	0.7951629079516291
FAAH	-1.4807253789884869	-0.6700283970623467	2	2	0.181818181818182	0.0821	-1.4754600849434982	0.8399995821313391
ARNT2	-0.720261588745694	-1.699970025657053	52	54	0.921078921078921	0.9203	1.1739114903393322	0.988044231335806
NINL	-3.14821355258891	-2.3352396159666573	5	195	0.003539964600354	0.1856	-0.8317099117430828	0.8607427027081463
GET3	-2.0290905712542076	-1.4438278146462327	13	26	0.266733266733267	0.1949	-0.7624108260713313	0.8625598133629824
HTT	-3.495195108488337	-2.0803005672604256	76	126	0.447552447552448	0.0802	-1.5257260801028172	0.8399995821313391
USP14	-1.6052479821841992	-1.6794568350997874	31	50	0.471528471528472	0.4691	0.09020743170380367	0.9241632136238598
KHDRBS3	-1.2283092476253954	-1.49212371294731	25	30	0.688311688311688	0.5739	0.33947004702685224	0.9417927285213405
MSH2	-0.5840814678999242	-1.7382692301117326	10	59	0.133866133866134	0.9642	1.396746475318471	0.9929420162258644
VAV2	-1.449797416284431	-1.6830643408691743	12	52	0.131868131868132	0.5544	0.28579737890363205	0.9396564930662897
WDFY2	-0.7364856869002643	-1.415002559283211	18	24	0.64035964035964	0.8252	0.9054576532604134	0.9705764247856364
CCDC158	-0.5810353683235489	-1.0723743276648654	6	8	0.573426573426573	0.7527	0.7262245542654268	0.9569325631186021
SHC1	-1.481382210596998	-2.1002020644706603	63	129	0.404595404595405	0.7295	0.6749924548388754	0.9552059380771809
EIF3E	-1.1596320862097276	-1.699970025657053	15	54	0.187812187812188	0.711	0.6474466197139466	0.9520614291000197
SNIP1	-1.74879503131843	-1.8449102099703694	68	76	0.796203796203796	0.4766	0.11131501657980654	0.9259001723470597
TSPAN7	-0.693832281182027	-0.9851919470093594	6	6	0.766233766233766	0.6088	0.44575746832416735	0.9449129091554608
C7orf50	-0.3898035408292104	-1.1699141492671985	9	11	0.734265734265734	0.9159	1.1148456587165088	0.9875222863197416
AR	-2.4555506646470726	-1.6830643408691743	12	52	0.0968690313096869	0.1554	-0.9464460808905667	0.8478983396472669
ABCD4	-0.1644305063022831	-0.9200968300604296	5	5	0.927072927072927	0.9609	1.2322177883418677	0.9929018321512405
SULT1A2	-0.7818459334601192	-1.1169378891946666	1	9	0.019869801301987	0.6359	0.4889273703808654	0.9451679446082741
GARS	-4.054972254476186	-1.807867648094849	8	71	0.019979800201998	0.0209	-2.636093854216358	0.827917208279172
MAST1	-1.3416885092213762	-1.5140436347495287	26	33	0.634365634365634	0.5106	0.2170745286433698	0.9316360236767842
SNRPF	-2.201073961867998	-1.6830643408691743	27	52	0.341658341658342	0.2166	-0.6346625960447481	0.8736247776974494
HECW1	-0.9960802427867178	-0.9851919470093594	6	6	0.682317682317682	0.4054	-0.016658239726827312	0.9137121534749333
PAK1	-0.7807069519176733	-1.5614299700280254	15	37	0.317682317682318	0.8577	0.9828600264014806	0.9792427272853451
MEST	-0.35505694717880054	-1.3015943617502232	17	17	0.953046953046953	0.9602	1.2873499474799557	0.9929018321512405
RETREG2	-1.2051909804260448	-1.3156453279309803	1	18	0.003569964300357	0.4843	0.15145087537572693	0.9277167521343104
NDUFS1	-1.4737750099038294	-1.8143921694300973	1	70	4.87999512000488e-4	0.6012	0.39275252369770475	0.9449129091554608
OLIG1	-1.0306463301820998	-1.3683864614831442	20	20	0.888111888111888	0.6245	0.4525304332272061	0.9449129091554608
DYNLT1	-2.233371999491022	-1.9563658976186231	9	97	0.033959660403396	0.3228	-0.31120012965824817	0.8971966693412238
MED11	-1.1159985143951	-1.4121493644759058	8	23	0.202797202797203	0.5952	0.38985613354744436	0.9449129091554608
EIF5A	-0.9322614007032454	-1.4438278146462327	25	26	0.865134865134865	0.7216	0.6664079814425475	0.9532254321737637
ACTR1A	-1.3119840557963611	-1.5614299700280254	1	37	0.001349986500135	0.5626	0.31402995961471847	0.9406175438867034
FERMT3	-0.7776715422597084	-1.49212371294731	30	30	0.942057942057942	0.832	0.919339702187323	0.9725648124842688
CUTC	-0.5411694527581498	-1.291617415961887	16	16	0.925074925074925	0.8804	1.035730766002929	0.9824046068214577
DTNBP1	-1.1768182429012535	-2.0746595460667305	119	122	0.941058941058941	0.8543	0.9879474828373368	0.9782691716603589
USP28	-0.6617893157134975	-1.5683128579331003	37	38	0.926073926073926	0.9095	1.1314771135096735	0.987159326962746
TRIM38	-0.6361177816670798	-1.2687560204343018	2	15	0.0608693913060869	0.8189	0.8811433420902002	0.9690654615125913
RPS19	-1.3111284752408192	-2.0746595460667305	61	122	0.421578421578422	0.7976	0.8401580511289182	0.9669798250486987
SDCBP	-2.4003515707121053	-2.215508607491989	24	159	0.0845091549084509	0.3724	-0.19707558569141556	0.9078788361208331
LRRFIP1	-1.3584560782815704	-1.3683864614831442	3	20	0.039979600203998	0.4296	0.013305497913467725	0.915292735264672
SULT1B1	-0.4735291520056996	-0.9200968300604296	1	5	0.0786592134078659	0.7456	0.7281899686371069	0.9559179270939705
SPRY2	-0.9486453278048916	-1.8838170115010273	83	83	0.974025974025974	0.8852	1.0705972312594478	0.9825191341467213
KLHL2	-1.6007725953502627	-1.2687560204343018	7	15	0.212787212787213	0.271	-0.4624352062892548	0.8887064509923276
KCNH1	-1.6104038070655076	-0.8690208007529571	3	4	0.192807192807193	0.1087	-1.1976778315255483	0.8467055553550222
RPS27L	-0.8310510522779136	-1.743006527186495	3	60	0.022129778702213	0.8925	1.0853135669630256	0.9842070587461802
HPRT1	-2.044024359916862	-1.4438278146462327	8	26	0.11988011988012	0.1899	-0.7818647927249713	0.862494395721718
PRPF40A	-2.470026217253284	-2.0301638817352012	96	116	0.714285714285714	0.2766	-0.48641944725797526	0.8911076884309569
ACAA1	-0.9324925393954464	-1.4282411390762555	2	25	0.023579764202358	0.7211	0.6493371268031353	0.9532254321737637
QSOX2	-0.8954342278707279	-1.3634456731994127	5	21	0.12987012987013	0.7057	0.6287961465557338	0.9513373184675054
NSD3	-2.1553480546966877	-1.5140436347495287	16	33	0.270729270729271	0.1786	-0.8076977940188986	0.8558997149513555
CBS	-0.6659019991592621	-1.733184966857384	16	58	0.224775224775225	0.9402	1.2650641199436756	0.990493272724509
PSMD6	-2.3323163587011715	-1.768231948742966	30	62	0.317682317682318	0.2192	-0.6568361894143459	0.8748912342808273
CDC34	-0.6372296844236176	-1.1699141492671985	11	11	0.875124875124875	0.7681	0.7612522591965234	0.9611203167478183
PHLPP1	-1.2968731124358475	-1.3796486732357736	10	22	0.271728271728272	0.4702	0.10860586124679379	0.9241632136238598
TERF2	-2.061670485184047	-1.768231948742966	21	62	0.202797202797203	0.3012	-0.34168831242395625	0.8918073157190807
AHCYL1	-2.2633148271775037	-2.1060480727048514	50	128	0.282717282717283	0.3768	-0.16942751587388638	0.9078788361208331
UBE2D1	-2.9716135513489275	-2.0692439843480304	34	124	0.161838161838162	0.1598	-0.9816957881127482	0.848149122484786
PCM1	-1.7661151000889244	-2.3600484656166136	177	201	0.823176823176823	0.6945	0.6123299857566782	0.9497355349210841
ANXA1	-0.7678550237872602	-1.6661780301797244	48	49	0.936063936063936	0.8959	1.0872022767710514	0.9851852214539679
HSPA4L	-1.5958967358636977	-1.6863155347214065	22	53	0.281718281718282	0.4689	0.10924492877180476	0.9241632136238598
CNKSR1	-0.8442439293945034	-0.9851919470093594	3	6	0.232767232767233	0.5015	0.21563942736858535	0.930160115737886
YWHAH	-2.6303071982079973	-2.0225174366372234	58	110	0.38961038961039	0.2228	-0.6718362786424418	0.8748912342808273
ODAPH	-1.8444118098911286	-0.6700283970623467	1	2	0.00717992820071799	0.0411	-2.1373656109237316	0.8399995821313391
PAK5	-1.1521083259706892	-1.6232640415182793	1	44	0.00165899834100166	0.6859	0.5828148741048764	0.9486974502549744
FCGR2B	-0.6792810214866339	-1.1699141492671985	1	11	0.021119788802112	0.7388	0.7011572546409547	0.9555878427528043
ATP1B1	-1.147518272660866	-1.6711820804958755	17	51	0.234765234765235	0.7116	0.6418192807896129	0.9520614291000197
FH	-2.511452121395008	-1.7974196883085747	24	68	0.203796203796204	0.1827	-0.8319645113668496	0.8582678006351752
PSMB2	-1.0258631617190268	-1.8283923394302872	59	73	0.734265734265734	0.8328	0.9253634565210547	0.9729388834622749
PPP2R1B	-0.788590932944293	-1.5585373024672882	21	36	0.487512487512487	0.8506	0.9735775806360348	0.9771758681592866
RPL29	-1.2776564179921892	-1.6465264758926472	2	46	0.00801991980080199	0.6202	0.4500398606065223	0.9449129091554608
MRPL4	-2.021681949566224	-1.9962324446950341	10	105	0.039979600203998	0.4204	-0.028616327357626106	0.9145313214731601
CEP170	-1.8028483724128055	-2.150259818591359	123	142	0.792207792207792	0.5905	0.3722636993930009	0.9447481534295957
MED27	-1.2854105616872242	-1.415002559283211	3	24	0.035469645303547	0.4999	0.1729361063822831	0.9293762853785255
EDARADD	-2.028502024558555	-1.1402321907381439	8	10	0.384615384615385	0.1028	-1.300817199384107	0.8467055553550222
TFIP11	-2.0190641287703226	-2.1060480727048514	57	128	0.341658341658342	0.468	0.0937100380252546	0.9241632136238598
RBPMS	-3.30411959739375	-2.335582807844547	143	193	0.626373626373626	0.1544	-0.9901389681910168	0.8478983396472669
EIF3G	-2.299329398263141	-1.5015887550419618	28	32	0.656343656343656	0.141	-1.0132387962688911	0.8467055553550222
DAB2	-1.7194098227921604	-1.4545809849621736	2	27	0.00786992130078699	0.2992	-0.34348798939439673	0.8918073157190807
ILK	-1.5362076673108724	-2.3079426581754907	88	184	0.406593406593407	0.773	0.7920802345919083	0.9615277508393738
PRPF8	-2.029768930118002	-1.972065368018776	4	99	0.00823991760082399	0.4068	-0.06462438809968456	0.9140673234263875
RARS2	-1.1992897400669449	-1.291617415961887	5	16	0.140859140859141	0.4746	0.1274260430659295	0.9258707629161361
TXNDC5	-2.407132064095077	-1.7764969149472603	40	64	0.451548451548452	0.1945	-0.7483460034154852	0.8625598133629824
TUBGCP2	-1.0894531989340255	-1.6863155347214065	7	53	0.0713192868071319	0.7494	0.721135252662189	0.9563147771499687
PPOX	-1.1522056488165597	-1.2207543952414193	4	13	0.125874125874126	0.4591	0.09587267546306556	0.9203084044152712
SLC1A5	-1.9573052461491744	-1.4545809849621736	19	27	0.466533466533467	0.219	-0.6520428330609614	0.8748912342808273
ADCY9	-1.2073206455561147	-1.1169378891946666	9	9	0.734265734265734	0.3683	-0.13187604966137742	0.9073860674769025
HNRNPU	-3.265603185027978	-2.897601078445732	260	392	0.581418581418581	0.324	-0.33864249575175986	0.8971966693412238
PITPNM1	-1.9430482673016702	-0.9851919470093594	5	6	0.302697302697303	0.0843	-1.4654451471153118	0.8399995821313391
GTF2I	-2.0345113747065184	-1.6465264758926472	41	46	0.737262737262737	0.2609	-0.47336091948875275	0.8832760012677482
CCL21	-1.1966653155586902	-0.7697753194951323	1	3	0.021659783402166	0.1932	-0.73229588608039	0.8625598133629824
PEX7	-3.36552590735838	-1.3683864614831442	19	20	0.593406593406593	0.0176	-2.6759223879482987	0.8105483157977907
CLK1	-2.1369722980403676	-1.2687560204343018	1	15	4.87999512000488e-4	0.1147	-1.2092582231476692	0.8467055553550222
KPNA4	-2.5392473887603435	-1.6661780301797244	6	49	0.029069709302907	0.1384	-1.0566388567067353	0.8467055553550222
RPS14	-1.053751613902954	-2.1060568956554513	8	133	0.034319656803432	0.8963	1.1324955515083261	0.9851852214539679
ACTB	-1.7386509421423302	-1.9154831012936753	35	88	0.288711288711289	0.5074	0.20262994211685023	0.9311791430915322
FGFR1OP	-2.4284157792789745	-2.1060568956554513	88	133	0.543456543456543	0.3209	-0.3469240419328189	0.8971966693412238
SLN	-0.9718382069822264	-0.7697753194951323	2	3	0.202797202797203	0.2845	-0.3466228363296973	0.8918073157190807
ATP1A1	-2.18155511773357	-1.8449102099703694	2	76	0.001579984200158	0.294	-0.3898825764541402	0.8918073157190807
PRKDC	-0.9240927908225064	-1.8406216621707734	75	75	0.972027972027972	0.8838	1.0655743921773613	0.9824046068214577
DHX34	-0.2697702266802783	-1.0295455906082835	7	7	0.915084915084915	0.933	1.1536632193349217	0.9893081655858453
PFDN1	-2.5794989714190053	-1.8662852692163996	6	78	0.017659823401766	0.1857	-0.8108733125392065	0.8607427027081463
HSPA2	-1.3821298462066045	-1.607374348486435	36	41	0.754245754245754	0.5385	0.276669884131301	0.9377094722960136
RAD17	-1.0645865030585298	-0.9200968300604296	3	5	0.232767232767233	0.3244	-0.23561026831856247	0.8971966693412238
FOXO3	-2.3813618475204033	-1.33203247921665	18	19	0.661338661338661	0.085	-1.4285642452080372	0.8399995821313391
PPP6C	-1.5933013275701498	-1.415002559283211	4	24	0.047649523504765	0.3367	-0.23793363272652407	0.9040561084370231
NME4	-2.31625929560022	-1.5485576705894712	18	35	0.292707292707293	0.1528	-0.9655864915513896	0.8478983396472669
AK1	-1.0677140153082751	-1.3634456731994127	4	21	0.0812091879081209	0.6055	0.3973298703536824	0.9449129091554608
ATF3	-0.8034456245631315	-1.4677363546004678	28	28	0.936063936063936	0.8074	0.8602688105663866	0.9669798250486987
DST	-0.9687515380638563	-1.611870715759285	39	43	0.825174825174825	0.7816	0.7942913912028623	0.9629518331589302
SSR4	-1.2744735721071465	-1.6863155347214065	1	53	0.001029989700103	0.6442	0.497591722511577	0.9451679446082741
PIK3C2B	-1.6445941701526454	-1.1402321907381439	7	10	0.341658341658342	0.1967	-0.73860747326745535	0.8630828392126958
DDX60	-0.3445389962027681	-0.8690208007529571	2	4	0.358641358641359	0.8178	0.8472816681792925	0.9685975770239068
WNT7A	-0.9177096670654745	-0.6700283970623467	2	2	0.347652347652348	0.2502	-0.4507773382965706	0.8798088210528585
FBP2	-1.09787042195576	-0.7697753194951323	3	3	0.430569430569431	0.2263	-0.5628210920624853	0.8763552087635521
PKN3	-1.3795210075960744	-1.7382692301117326	24	59	0.293706293706294	0.6189	0.4341410745555604	0.9449129091554608
SKAP1	-2.647659825331195	-1.9011511733996835	39	84	0.310689310689311	0.1826	-0.8427098025999673	0.8582678006351752
FOXR2	-0.43522049849319283	-1.4740458726024837	29	29	0.966033966033966	0.9629	1.333877234167835	0.9929420162258644
UBE2C	-1.0281118145310737	-1.5485576705894712	16	35	0.336663336663337	0.7191	0.6545974006331582	0.953223340904984
DLGAP1	-2.0356383874571544	-1.1699141492671985	4	11	0.0817291827081729	0.1116	-1.2371949543465923	0.8467055553550222
FOSL2	-1.3440540939228907	-1.7574086973184533	2	61	0.00553994460055399	0.6415	0.48669115661727114	0.9451679446082741
PRKN	-2.1126355832862904	-1.4438278146462327	6	26	0.0694793052069479	0.1739	-0.8712433477350747	0.8529364944797782
BCL2L11	-0.8080662731131818	-1.3634456731994127	4	21	0.100899100899101	0.7557	0.7461792444101434	0.9571348439829107
TYK2	-2.3964826934358436	-1.573823252527908	7	39	0.052949470505295	0.1413	-1.0328668295460703	0.8467055553550222
ESD	-1.906876581122149	-1.4677363546004678	10	28	0.167832167832168	0.2416	-0.5686947344883578	0.8788212087882121
BMI1	-0.9232404601163696	-1.4121493644759058	19	23	0.692307692307692	0.7165	0.643604889395114	0.9531416800516479
TCP1	-1.9291645821092118	-1.9071713308741096	49	89	0.425574425574426	0.4155	-0.024820738201402875	0.9145313214731601
STK19	-0.4674081956560438	-1.0723743276648654	8	8	0.874125874125874	0.8326	0.8941714293382347	0.9729388834622749
ASS1	-3.2000116044171985	-1.7974196883085747	41	68	0.401598401598402	0.07	-1.6342488717051746	0.8399995821313391
PYGB	-2.7016554472859085	-1.5135408551152032	31	31	0.818181818181818	0.0806	-1.4951349582280768	0.8399995821313391
MIB1	-0.7458385699938941	-1.4282411390762555	12	25	0.371628371628372	0.8254	0.8938186084969627	0.9705764247856364
VSIG2	-2.6266939270841654	-1.4438278146462327	13	26	0.22977022977023	0.0767	-1.5408975195044898	0.8399995821313391
HSF2	-0.7814780930876264	-1.7065968460794354	7	55	0.0824991750082499	0.9005	1.1284422204139277	0.9863358239828043
PRMT8	-1.2359182794246384	-1.4677363546004678	25	28	0.752247752247752	0.553	0.30020870498688323	0.9396564930662897
ANKMY2	-1.0234689563497155	-1.4438278146462327	4	26	0.0675193248067519	0.6703	0.5475936077971212	0.9454347266881803
MAPRE1	-0.9754895968261992	-2.048987955718659	65	120	0.480519480519481	0.9143	1.1949305547830673	0.987159326962746
BRD7	-0.8936868954079495	-1.4545809849621736	24	27	0.781218781218781	0.7522	0.7274901957915326	0.956813301887975
HMGB1	-1.700899654928922	-1.4121493644759058	5	23	0.0703592964070359	0.2893	-0.38011395802510434	0.8918073157190807
NUMBL	-0.5573966896545932	-1.415002559283211	16	24	0.585414585414585	0.9163	1.144445819614081	0.9875222863197416
NFKB2	-2.4529084419580864	-2.1060568956554513	103	133	0.663336663336663	0.3112	-0.37328315274379387	0.8971966693412238
SOCS2	-0.7964583742227964	-0.9851919470093594	1	6	0.02859971400286	0.5359	0.28874758403577605	0.937619204814074
DPF2	-1.4359295389860214	-1.5015887550419618	9	32	0.146853146853147	0.4539	0.08339610825373807	0.9174568436573269
PFDN6	-1.8116930936320785	-1.4740458726024837	1	29	5.35999464000536e-4	0.277	-0.43354730500068533	0.891726919262097
KDM5A	-1.8287919164345163	-1.1169378891946666	1	9	0.00165899834100166	0.14	-1.038654947327719	0.8467055553550222
PDLIM2	-0.45951515056164083	-1.1402321907381439	8	10	0.68631368631368606	0.8663	0.9968687442271776	0.9812459736913539
POLR2E	-0.8360853701456639	-1.7382692301117326	7	59	0.0742092579074209	0.8884	1.0917826091675116	0.9829684499980549
RUFY1	-1.2203258988596752	-1.4545809849621736	3	27	0.033439665603344	0.5597	0.3038332576998813	0.9406175438867034
SLC25A22	-1.1944789781836946	-1.3796486732357736	5	22	0.10079899201008	0.524	0.24295231604103076	0.9341074191336054
MYH9	-1.7315401630806622	-2.4760632594589858	4	242	0.004119958800412	0.7504	0.7377625579854586	0.9563147771499687
CDKN2D	-2.75767746563267	-1.2402066463858694	14	14	0.63536463536463506	0.0334	-2.1311906774799123	0.8374334980295074
STC2	-0.6007450680156721	-1.2402066463858694	1	14	0.020409795902041	0.8257	0.8980828739135759	0.9706326146876235
ZBTB25	-1.4263169459632667	-1.415002559283211	1	24	0.001589984100159	0.4249	-0.015098663612335672	0.9150663880980323
PTPRT	-0.48607609737258967	-0.6700283970623467	2	2	0.571428571428571	0.5435	0.3347912743932337	0.9390835564330892
