Gene	vegas_p	lfdr	Pvalue
RPRM	0.0556794432055679	0.7698093197814763	0.0556794432055679
LINC01947	0.0556994430055699	0.7698561834807839	0.0556994430055699
KRTAP5-11	0.0557194428055719	0.7699030264590294	0.0557194428055719
C4B	0.0557394426055739	0.7699498487209524	0.0557394426055739
GALNT5	0.0557594424055759	0.7699966502712922	0.0557594424055759
RNU6-918P	0.0557994420055799	0.7700901912561792	0.0557994420055799
NANS	0.0557994420055799	0.7700901912561792	0.0557994420055799
TAP2	0.0558294417055829	0.7701602926621877	0.0558294417055829
GJD3	0.0558394416055839	0.770183649451606	0.0558394416055839
PHKA2	0.0558494415055849	0.7702070010690527	0.0558494415055849
LPA	0.0558694413055869	0.7702536887904013	0.0558694413055869
ERMN	0.0559194408055919	0.7703703176257402	0.0559194408055919
PPP1R2P1	0.0559194408055919	0.7703703176257402	0.0559194408055919
MTIF2P1	0.0559394406055939	0.7704169329851039	0.0559394406055939
FBXL18	0.0559494405055949	0.7704402329154186	0.0559494405055949
DACT1	0.0559594404055959	0.7704635276802784	0.0559594404055959
SSR4P1	0.0559594404055959	0.7704635276802784	0.0559594404055959
RNU6-871P	0.0559794402055979	0.7705101017160029	0.0559794402055979
GLIPR2	0.0559994400055999	0.770556655097017	0.0559994400055999
LINC02364	0.0560394396056039	0.770649699913872	0.0560394396056039
LINC01471	0.0560494395056049	0.7706729482162973	0.0560494395056049
FAM169A	0.0560494395056049	0.7706729482162973	0.0560494395056049
FAM21FP	0.0560494395056049	0.7706729482162973	0.0560494395056049
AKAP9	0.0560794392056079	0.7707426621687585	0.0560794392056079
METTL15P1	0.0561094389056109	0.7708123297014399	0.0561094389056109
RNA5SP462	0.0561194388056119	0.7708355418995915	0.0561194388056119
RPL5P2	0.0561594384056159	0.7709283391442865	0.0561594384056159
RARA	0.0561894381056189	0.7709978829690881	0.0561894381056189
PRR33	0.0562794372056279	0.7712062363406957	0.0562794372056279
RARA-AS1	0.0563394366056339	0.7713449069960582	0.0563394366056339
SNORA38B	0.0563694363056369	0.7714141728940135	0.0563694363056369
ZBTB12	0.0564494355056449	0.7715986558134604	0.0564494355056449
CKS1BP7	0.0564494355056449	0.7715986558134604	0.0564494355056449
KRTAP5-14P	0.0564794352056479	0.7716677521507076	0.0564794352056479
LRRK1	0.0565194348056519	0.7717598087263464	0.0565194348056519
TRIM15	0.0565494345056549	0.7718287972732931	0.0565494345056549
GLYATL1P2	0.0565594344056559	0.771851783195	0.0565594344056559
FAM53C	0.0565894341056589	0.7719207101865897	0.0565894341056589
LINC02702	0.0566094339056609	0.7719666358756304	0.0566094339056609
PCNA	0.0566094339056609	0.7719666358756304	0.0566094339056609
RNA5SP465	0.0566194338056619	0.7719895910303226	0.0566194338056619
MIR205HG	0.0566294337056629	0.7720125410592523	0.0566294337056629
SLC16A6	0.0566494335056649	0.7720584257421946	0.0566494335056649
SESTD1	0.0566694333056669	0.7721042899291964	0.0566694333056669
LINC02664	0.0566994330056699	0.7721730477901791	0.0566994330056699
SDC4P	0.0567194328056719	0.7722188607580655	0.0567194328056719
MIR589	0.0567294327056729	0.7722417595619553	0.0567294327056729
MORC1-AS1	0.0567594324056759	0.7723104252605207	0.0567594324056759
GDI2	0.0567994320056799	0.7724019078834822	0.0567994320056799
ARHGAP27P2	0.0568294317056829	0.7724704661400936	0.0568294317056829
KRTAP9-2	0.0568694313056869	0.7725618055651745	0.0568694313056869
HMGB3P30	0.0569694303056969	0.772789796444198	0.0569694303056969
DPRXP3	0.0569794302056979	0.7728125674446745	0.0569794302056979
ODF3L2	0.0569794302056979	0.7728125674446745	0.0569794302056979
RN7SKP281	0.0570094299057009	0.7728808498218638	0.0570094299057009
AMZ2	0.0570394296057039	0.7729490862751336	0.0570394296057039
OR10J6P	0.0570494295057049	0.772971821557006	0.0570494295057049
MIR4803	0.0570494295057049	0.772971821557006	0.0570494295057049
WASHC2C	0.0570494295057049	0.772971821557006	0.0570494295057049
RFPL2	0.0571094289057109	0.7731081261629275	0.0571094289057109
LINC00323	0.0571894281057189	0.7732895802425329	0.0571894281057189
RGS22	0.0571994280057199	0.7733122390822897	0.0571994280057199
GUF1	0.0572194278057219	0.7733575414881914	0.0572194278057219
C8orf87	0.0572294277057229	0.7733801850555208	0.0572294277057229
USP29	0.0572394276057239	0.7734028235332256	0.0572394276057239
PYCARD	0.0572494275057249	0.7734254569218987	0.0572494275057249
TRAPPC6B	0.0572594274057259	0.7734480852221324	0.0572594274057259
EXOC1	0.0573194268057319	0.7735837481994804	0.0573194268057319
PNPLA3	0.0573694263057369	0.7736966608571291	0.0573694263057369
CYTH3	0.0574194258057419	0.7738094464815182	0.0574194258057419
GEMIN2	0.0574494255057449	0.7738770569109931	0.0574494255057449
PWRN2	0.0574494255057449	0.7738770569109931	0.0574494255057449
RPL7AP3	0.0575194248057519	0.7740346369267304	0.0575194248057519
RNU6-117P	0.0575294247057529	0.7740571280630346	0.0575294247057529
TUBGCP5	0.0575494245057549	0.7741020951206807	0.0575494245057549
LMX1A	0.0575594244057559	0.7741245710432076	0.0575594244057559
SYNCRIP	0.0575594244057559	0.7741245710432076	0.0575594244057559
TMCC2	0.0575694243057569	0.7741470418956602	0.0575694243057569
MTND3P8	0.0575894241057589	0.7741919683927119	0.0575894241057589
PAXIP1-AS1	0.0576094239057609	0.7742368746165756	0.0576094239057609
RPL7AP2	0.0576794232057679	0.774393886817168	0.0576794232057679
SRGAP3-AS2	0.0577194228057719	0.7744834966763823	0.0577194228057719
LINC00528	0.0577194228057719	0.7744834966763823	0.0577194228057719
RNU6-629P	0.0577394226057739	0.7745282712400468	0.0577394226057739
CD81-AS1	0.0577794222057779	0.7746177596591877	0.0577794222057779
LINC01895	0.0577894221057789	0.7746401191198894	0.0577894221057789
FAM185A	0.0579594204057959	0.7750194567986213	0.0579594204057959
RN7SKP111	0.0579794202057979	0.7750639888233768	0.0579794202057979
MANBAL	0.0579894201057989	0.7750862472676694	0.0579894201057989
RPL13AP5	0.0580894191058089	0.7753085543553502	0.0580894191058089
KRT128P	0.0580994190058099	0.7753307573416269	0.0580994190058099
GNPDA2	0.0581794182058179	0.775508199910605	0.0581794182058179
RPS3AP25	0.0582094179058209	0.7755746578075061	0.0582094179058209
AGPAT5	0.0582094179058209	0.7755746578075061	0.0582094179058209
PYCARD-AS1	0.0582294177058229	0.7756189379132866	0.0582294177058229
ZBTB49	0.0582394176058239	0.775641070420308	0.0582394176058239
RPL12P34	0.0582394176058239	0.775641070420308	0.0582394176058239
RNU6-548P	0.0582594174058259	0.775685320345575	0.0582594174058259
HELT	0.0582794172058279	0.7757295501564242	0.0582794172058279
DCN	0.0582794172058279	0.7757295501564242	0.0582794172058279
PYDC1	0.0583394166058339	0.7758621189498587	0.0583394166058339
RN7SL530P	0.0583594164058359	0.7759062683504303	0.0583594164058359
LIN7A	0.0584094159058409	0.7760165539653231	0.0584094159058409
MTND4LP21	0.0584194158058419	0.7760385960267778	0.0584194158058419
LNCTAM34A	0.0584494155058449	0.7761046920987574	0.0584494155058449
EIF3LP1	0.0584794152058479	0.7761707430146016	0.0584794152058479
LINC01282	0.0584794152058479	0.7761707430146016	0.0584794152058479
MLXIPL	0.0584994150058499	0.7762147518796547	0.0584994150058499
INAFM2	0.0585094149058509	0.7762367487903059	0.0585094149058509
CCNA2	0.0586394136058639	0.7765222525891743	0.0586394136058639
RNU6-1136P	0.0586694133058669	0.7765880178876119	0.0586694133058669
BLNK	0.0586994130058699	0.7766537381472142	0.0586994130058699
PGLYRP4	0.0587194128058719	0.7766975266399397	0.0587194128058719
MTND4P10	0.058729412705872903	0.7767194133839771	0.058729412705872903
SMYD2	0.0587394126058739	0.776741295127254	0.0587394126058739
WDR64	0.0587394126058739	0.776741295127254	0.0587394126058739
IARS2P1	0.0587394126058739	0.776741295127254	0.0587394126058739
ALDH5A1	0.0587694123058769	0.7768069103584461	0.0587694123058769
LGALS3BP	0.0587694123058769	0.7768069103584461	0.0587694123058769
MRPL16	0.0588094119058809	0.7768943273586628	0.0588094119058809
MTND6P14	0.0588294117058829	0.7769380058802755	0.0588294117058829
KRTAP9-12P	0.0588394116058839	0.7769598376485309	0.0588394116058839
POLR1C	0.0588794112058879	0.7770471147850404	0.0588794112058879
MTND5P19	0.0588894111058889	0.7770689215880016	0.0588894111058889
SRMP1	0.0589094109058909	0.7771125202206712	0.0589094109058909
RNU6-509P	0.0589194108058919	0.7771343120515649	0.0589194108058919
LINC01150	0.0589394106058939	0.7771778807454311	0.0589394106058939
ATP1B3	0.0590094099059009	0.7773302140730011	0.0590094099059009
TAP1	0.0590194098059019	0.7773519560355101	0.0590194098059019
PACRG	0.0590394096059039	0.7773954250103803	0.0590394096059039
ADCY7	0.0590394096059039	0.7773954250103803	0.0590394096059039
GFRA2	0.0590594094059059	0.7774388740556697	0.0590594094059059
KRT18P4	0.0590894091059089	0.7775040102660065	0.0590894091059089
GRK7	0.0591094089059109	0.7775474095080781	0.0591094089059109
MTCO3P46	0.0591194088059119	0.7775691016614453	0.0591194088059119
LINC00687	0.0591294087059129	0.7775907888371567	0.0591294087059129
GRIA3	0.0591294087059129	0.7775907888371567	0.0591294087059129
CD46	0.0591394086059139	0.7776124710358047	0.0591394086059139
CYFIP1	0.0591394086059139	0.7776124710358047	0.0591394086059139
RPSAP32	0.0591494085059149	0.7776341482579816	0.0591494085059149
API5P2	0.0591594084059159	0.7776558205042802	0.0591594084059159
CYP4F24P	0.0591694083059169	0.7776774877752924	0.0591694083059169
FNDC1-IT1	0.0591794082059179	0.777699150071611	0.0591794082059179
RNF114	0.0591994080059199	0.7777424597425364	0.0591994080059199
RN7SL761P	0.0592194078059219	0.7777857495217966	0.0592194078059219
RN7SL638P	0.0592194078059219	0.7777857495217966	0.0592194078059219
SNRPCP1	0.0592694073059269	0.7778938869750113	0.0592694073059269
NOL11	0.0592694073059269	0.7778938869750113	0.0592694073059269
RN7SL41P	0.0592794072059279	0.777915499556976	0.0592794072059279
TRMT112P6	0.0594394056059439	0.7782606255991877	0.0594394056059439
TDGF1P4	0.0594594054059459	0.7783036770481326	0.0594594054059459
OR4A43P	0.0595494045059549	0.7784971632398987	0.0595494045059549
RNA5SP486	0.0595494045059549	0.7784971632398987	0.0595494045059549
CA11	0.0595694043059569	0.7785401056822	0.0595694043059569
RPL39P40	0.0595694043059569	0.7785401056822	0.0595694043059569
RN7SKP198	0.0595994040059599	0.7786044822146576	0.0595994040059599
SETD3	0.0596494035059649	0.7787116774589318	0.0596494035059649
TMED10P1	0.0596694033059669	0.7787545209286936	0.0596694033059669
C2-AS1	0.0596894031059689	0.7787973446181659	0.0596894031059689
RNU6-786P	0.0596994030059699	0.7788187490467743	0.0596994030059699
EPCAM	0.0597194028059719	0.7788615430746983	0.0597194028059719
RN7SL679P	0.0597594024059759	0.7789470718299624	0.0597594024059759
FRRS1	0.0597594024059759	0.7789470718299624	0.0597594024059759
LINC01894	0.0597694023059769	0.7789684416679459	0.0597694023059769
MIR3972	0.0597894021059789	0.7790111665270608	0.0597894021059789
RN7SL163P	0.0597994020059799	0.779032521549377	0.0597994020059799
REEP2	0.0598194018059819	0.7790752167824896	0.0598194018059819
NFIA-AS1	0.0598794012059879	0.7792031840323198	0.0598794012059879
BAIAP2	0.0598794012059879	0.7792031840323198	0.0598794012059879
MIR193A	0.0599894001059989	0.7794373295482865	0.0599894001059989
ATP5MF	0.0599994000059999	0.779458585935746	0.0599994000059999
HCP5	0.0600393996060039	0.7795435622362856	0.0600393996060039
LINC02848	0.0600593994060059	0.7795860208452698	0.0600593994060059
PSMB8	0.0600693993060069	0.7796072427665139	0.0600693993060069
RNU6-451P	0.0600893991060089	0.7796496718454685	0.0600893991060089
SLC43A2	0.0600993990060099	0.7796708790043639	0.0600993990060099
CD8B2	0.0601093989060109	0.7796920812436612	0.0601093989060109
VN1R35P	0.0601293987060129	0.7797344709658309	0.0601293987060129
TXNP1	0.0601293987060129	0.7797344709658309	0.0601293987060129
MIR708	0.0601393986060139	0.7797556584498886	0.0601393986060139
RNU6ATAC7P	0.0601593984060159	0.7797980186669107	0.0601593984060159
FAM161A	0.0601693983060169	0.7798191914010603	0.0601693983060169
PSMB8-AS1	0.0601793982060179	0.7798403592197588	0.0601793982060179
ST13P12	0.0602093979060209	0.7799038331890717	0.0602093979060209
LINC02630	0.0602093979060209	0.7799038331890717	0.0602093979060209
TMEM230	0.0602393976060239	0.779967262940652	0.0602393976060239
SLC41A1	0.0602693973060269	0.780030648490495	0.0602693973060269
UBE2Q2P10	0.0602893971060289	0.7800728809751022	0.0602893971060289
LINC01551	0.0602993970060299	0.7800939898545964	0.0602993970060299
RNU6-878P	0.0603193968060319	0.780136192890929	0.0603193968060319
MRPL53P1	0.0603293967060329	0.7801572870489517	0.0603293967060329
RNU7-70P	0.0603593964060359	0.780220540089556	0.0603593964060359
VN1R36P	0.0603793962060379	0.7802626842613298	0.0603793962060379
OR4A40P	0.0603793962060379	0.7802626842613298	0.0603793962060379
MIR587	0.0603893961060389	0.7802837489924054	0.0603893961060389
OR4A41P	0.0603893961060389	0.7802837489924054	0.0603893961060389
SLC7A1	0.0604293957060429	0.7803679588984538	0.0604293957060429
OR4A45P	0.0604393956060439	0.7803889991233648	0.0604393956060439
OR4A46P	0.0604993950060499	0.7805151376049977	0.0604993950060499
RNA5SP22	0.0605193948060519	0.7805571445920145	0.0605193948060519
CDKN2B	0.0605693943060569	0.7806620764123895	0.0605693943060569
RNU1-55P	0.0605993940060599	0.7807249767988265	0.0605993940060599
SMG6-IT1	0.0606093939060609	0.780745933813562	0.0606093939060609
NMD3P1	0.0606293937060629	0.7807878331754722	0.0606293937060629
HMGB3P10	0.0606393936060639	0.7808087755238319	0.0606393936060639
ZNF252P-AS1	0.0606393936060639	0.7808087755238319	0.0606393936060639
IK	0.0606493935060649	0.7808297129845845	0.0606493935060649
GPATCH2	0.0606693933060669	0.7808715732456377	0.0606693933060669
RPS4XP10	0.0606693933060669	0.7808715732456377	0.0606693933060669
CTHRC1	0.0606693933060669	0.7808715732456377	0.0606693933060669
CELF1	0.0606793932060679	0.7808924960471234	0.0606793932060679
OR4A48P	0.0606993930060699	0.7809343269949753	0.0606993930060699
SLC25A1P3	0.0607093929060709	0.7809552351425263	0.0607093929060709
OR4A47	0.0607393926060739	0.7810179302867879	0.0607393926060739
TVP23BP1	0.0607393926060739	0.7810179302867879	0.0607393926060739
DND1	0.0607493925060749	0.7810388189040528	0.0607493925060749
PRAMEF20	0.0607593924060759	0.7810597026402275	0.0607593924060759
CLRN3	0.0607793922060779	0.7811014554716751	0.0607793922060779
ADAM12	0.0608893911060889	0.7813307473008234	0.0608893911060889
RHOXF1P1	0.0608893911060889	0.7813307473008234	0.0608893911060889
ZNF252P	0.0608993910060899	0.781351562763937	0.0608993910060899
ROBO4	0.0608993910060899	0.781351562763937	0.0608993910060899
ARAFP1	0.0609293907060929	0.7814139799224232	0.0609293907060929
PGAP2	0.0609393906060939	0.7814347759002754	0.0609393906060939
RNU6-1224P	0.0609693903060969	0.7814971346171952	0.0609693903060969
OR4A42P	0.0609693903060969	0.7814971346171952	0.0609693903060969
RN7SL201P	0.0609893901060989	0.7815386827538693	0.0609893901060989
NAPGP2	0.0610093899061009	0.7815802114230544	0.0610093899061009
PSMB9	0.0610193898061019	0.7816009684588198	0.0610193898061019
ACRBP	0.0610293897061029	0.7816217206294904	0.0610293897061029
KRT12	0.0610393896061039	0.7816424679356585	0.0610393896061039
RPL37P25	0.0611093889061109	0.781787562922529	0.0611093889061109
ODF1	0.0611793882061179	0.7819324197810086	0.0611793882061179
CDK4P1	0.0612093879061209	0.7819944284456957	0.0612093879061209
CHD7	0.0612693873061269	0.7821183147374176	0.0612693873061269
TANK	0.0613293867061329	0.7822420264189058	0.0613293867061329
CPSF4	0.0613993860061399	0.7823861361967591	0.0613993860061399
PTCD1	0.0614193858061419	0.7824272668268721	0.0614193858061419
LINC02787	0.0614293857061429	0.7824478248795355	0.0614293857061429
NARS2	0.0614493855061449	0.7824889264630385	0.0614493855061449
OSBPL8	0.0614893851061489	0.7825710715593368	0.0614893851061489
ACOT13	0.0614993850061499	0.7825915957388029	0.0614993850061499
TAL1	0.0615493845061549	0.7826941440981059	0.0615493845061549
RN7SL668P	0.0615493845061549	0.7826941440981059	0.0615493845061549
S100A9	0.0615693843061569	0.7827351296018057	0.0615693843061569
IFNGR1	0.0615993840061599	0.7827965716150005	0.0615993840061599
RNU1-65P	0.0616193838061619	0.7828375088024719	0.0616193838061619
LINC01696	0.0616293837061629	0.7828579701515874	0.0616293837061629
VN1R34P	0.0616593834061659	0.7829193252275621	0.0616593834061659
DRICH1	0.0616893831061689	0.7829806368589197	0.0616893831061689
PCDHB1	0.0617093829061709	0.7830214871518256	0.0617093829061709
UGCG	0.0617293827061729	0.7830623181478615	0.0617293827061729
PPP1R12C	0.0617393826061739	0.7830827264110344	0.0617393826061739
LELP1	0.0617693823061769	0.7831439222682808	0.0617693823061769
MUC22	0.0617693823061769	0.7831439222682808	0.0617693823061769
TXNDC12-AS1	0.0617893821061789	0.7831846954021429	0.0617893821061789
OR4R1P	0.0617993820061799	0.7832050747395605	0.0617993820061799
CFB	0.0618093819061809	0.7832254492580925	0.0618093819061809
TRAK2	0.0618893811061889	0.7833882719975548	0.0618893811061889
ATP5MF-PTCD1	0.0618893811061889	0.7833882719975548	0.0618893811061889
MIR5698	0.0618993810061899	0.7834086031727748	0.0618993810061899
RN7SL19P	0.0618993810061899	0.7834086031727748	0.0618993810061899
XKR9	0.0619293807061929	0.7834695678230358	0.0619293807061929
KTI12	0.0619693803061969	0.7835507866695706	0.0619693803061969
ATP6V0E1	0.0619793802061979	0.783571079357687	0.0619793802061979
ZNF735	0.0620493795062049	0.7837129935774623	0.0620493795062049
HARS	0.0620593794062059	0.7837332478163905	0.0620593794062059
GOLGA2P1	0.0620693793062069	0.7837534972518363	0.0620693793062069
TXNDC12	0.0620793792062079	0.7837737418843918	0.0620793792062079
RGPD3	0.0620793792062079	0.7837737418843918	0.0620793792062079
BTF3L4	0.0622093779062209	0.7840364853141606	0.0622093779062209
RNA5SP492	0.0622693773062269	0.7841574781417383	0.0622693773062269
NOP14-AS1	0.0622793772062279	0.7841776268408995	0.0622793772062279
BCYRN1	0.0623993760062399	0.7844190377452285	0.0623993760062399
CPE	0.0624193758062419	0.7844592059015416	0.0624193758062419
WDR55	0.0624493755062449	0.784519422271328	0.0624493755062449
